rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,ASEpar,1500,0,0,2,pct,8.023058067852734,9.300929403385009,8.577544795546686,0.4787245160260376,8.348704880269228,1.682190793862575
1,ASEpar,1500,0,0,2,sd,7.8861509757669515,9.305009376307062,8.595580176037007,0.3619603247130777,8.348704880269228,1.682190793862575
1,ASEnonpar,1500,0,0,2,pct,7.477148701920027,8.4814988336712709,8.01427486330891,0.38268550541037527,8.348704880269228,1.682190793862575
1,ASEnonpar,1500,0,0,2,sd,7.504253832257214,8.56673350271396,8.035493667485587,0.2710457127879521,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,0,2,pct,7.9690305234323215,9.2454066433369,8.61885825426343,0.4681173675943846,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,0,2,sd,7.954715787220841,9.286333404477112,8.620524595848977,0.3397046139010467,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,0,2,pct,7.156496771147909,8.070765878594468,7.613184974306277,0.3052912980919231,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,0,2,sd,7.140628176062884,8.090349998888117,7.6154890874755,0.24228042717022297,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,150,2,pct,8.022569692535253,9.226882005480796,8.615210610105555,0.5295177005959673,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,150,2,sd,7.94244060445316,9.292122895378103,8.617281749915632,0.34431303370140115,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,150,2,pct,7.232628197262434,8.11552693490139,7.624125189485703,0.3077731463422042,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,150,2,sd,7.168959388533695,8.079245886312819,7.624102637423257,0.23222021041186178,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,300,2,pct,7.887254959501924,9.181476794633491,8.57819895627051,0.54980072290466,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,300,2,sd,7.884860080089034,9.26319451101741,8.574027295553222,0.3516223874011214,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,300,2,pct,7.238766746077381,8.190953842379972,7.7790691548357245,0.3482717349347295,8.348704880269228,1.682190793862575
