rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
2,SONNETWeighted,500,5,250,2,pct,0.2966469425425015,0.32913672883925627,0.3132102179213755,0.01144353608641363,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,250,2,sd,0.29759396298859464,0.3291679409127969,0.31338095195069576,0.008054734212784962,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,250,2,pct,0.29462151616499443,0.33956989966555184,0.3156365663322185,0.018449275362318884,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,250,2,sd,0.290921856184,0.3416633835038484,0.3162926198439242,0.012944505031748306,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,0,2,pct,0.29450961389492913,0.33496760136287784,0.3145115109065838,0.017032606878010836,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,0,2,sd,0.29287947072144604,0.3360107110397139,0.31444509088058,0.01100306961211573,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,0,2,pct,0.29581319508600556,0.33386592841129237,0.31465945518241695,0.015683833700987915,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,0,2,sd,0.2944285712955379,0.3363403258882317,0.3153844485918848,0.010691970598258028,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,0,2,pct,0.2931734693877551,0.3328632653061224,0.31351020408163266,0.012020408163265328,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,0,2,sd,0.2944799861443506,0.33490123834544533,0.31469061224489797,0.010311733409371901,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,50,2,pct,0.2900338102421083,0.35057347870735445,0.31745677175514564,0.022350339410849185,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,50,2,sd,0.2865265799772911,0.35044648563709896,0.318486532807195,0.01630639801649418,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,50,2,pct,0.2928001021901883,0.3461273590010737,0.3136436660793336,0.02012130186690647,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,50,2,sd,0.28614070973472583,0.3447731639599366,0.3154569368473312,0.014957533579110664,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,50,2,pct,0.2882676371780515,0.34904591265397533,0.3160918253079507,0.024204927211646132,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,50,2,sd,0.28217744961093344,0.35024091545065666,0.31620918253079505,0.01736344809817915,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,100,2,pct,0.29079296083927686,0.3524824950348614,0.3153369868494088,0.022169025395358644,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,100,2,sd,0.28324415370865214,0.3501335351675186,0.31668884443808537,0.01706393127284007,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,100,2,pct,0.28917569356735784,0.3383813739138866,0.31337057171831706,0.016345873758183027,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,100,2,sd,0.2881137029186653,0.33918758785755593,0.3136506453881106,0.013029291696621714,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,100,2,pct,0.287691161356629,0.34750539568345323,0.31495889003083244,0.02123586844809866,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,100,2,sd,0.2833563207620735,0.3483536484054496,0.31585498458376154,0.016581255613895635,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,250,2,pct,0.2862736601636133,0.3398124964320872,0.315526994458684,0.01944097425655439,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,10,250,2,sd,0.2868581912108742,0.3455745046737293,0.31621634794230175,0.01497892663487745,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,250,2,pct,0.3003080528381713,0.3344491913850116,0.3157161184001935,0.012144648790617607,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,10,250,2,sd,0.2981793663687676,0.33435072289710194,0.31626504463293476,0.009227556427987817,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,250,2,pct,0.293378301260783,0.3427999336429993,0.31463702720637027,0.020670205706702083,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,10,250,2,sd,0.28994425698101695,0.34128663883849203,0.3156154479097545,0.013097787067123993,0.32000000000000006,0.3149018036072144
3,NSBoot,500,0,0,2,pct,0.28325711422845695,0.32142344689378755,0.3007334669338677,0.013372745490981996,0.32000000000000006,0.3025971943887776
3,NSBoot,500,0,0,2,sd,0.28264536021008224,0.32049339730494786,0.30156937875751505,0.009655288921991963,0.32000000000000006,0.3025971943887776
3,ASEpar,500,0,0,2,pct,0.28700590380737023,0.32245464702718524,0.3027906801261716,0.01131567455938809,0.32000000000000006,0.3025971943887776
3,ASEpar,500,0,0,2,sd,0.2846433747292027,0.3206366082984628,0.30263999151383275,0.009182116062634346,0.32000000000000006,0.3025971943887776
3,ASEWeighted,500,0,0,2,pct,0.2853198671592625,0.31897753820434027,0.30180782767619013,0.011570153910704095,0.32000000000000006,0.3025971943887776
3,ASEWeighted,500,0,0,2,sd,0.2849149471468537,0.31904230366184905,0.3019786254043514,0.00870611827160794,0.32000000000000006,0.3025971943887776
3,ASEnonpar,500,0,0,2,pct,0.2855124248496994,0.32292284569138274,0.30399599198396793,0.01623446893787578,0.32000000000000006,0.3025971943887776
3,ASEnonpar,500,0,0,2,sd,0.28390377471969713,0.32371001285545314,0.30380689378757514,0.010154839183205028,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,0,2,pct,0.28105111549115924,0.3194231945340529,0.3028977632304285,0.01552762985226519,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,0,2,sd,0.28156748464900616,0.3236194656685967,0.3025934751588014,0.010727743303267617,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,0,2,pct,0.2828486938475995,0.3232588471986805,0.3005796500990262,0.015529241852798026,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,0,2,sd,0.2810485914444036,0.3237753351609299,0.30241196330266673,0.010899879807371322,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,0,2,pct,0.2854493975903615,0.318944578313253,0.30235341365461843,0.013987951807228949,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,0,2,sd,0.28391112427576687,0.32020903636680337,0.3020600803212851,0.009259841603557476,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,50,2,pct,0.28600892144931855,0.3229213370613987,0.30400570727039994,0.011451021828667085,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,50,2,sd,0.2847091436460638,0.32297596069704715,0.3038425521715555,0.009762122506542749,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,50,2,pct,0.2850899026219038,0.31757608873516385,0.30230813694030767,0.013297774005063323,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,50,2,sd,0.28528333191428,0.3187817504978221,0.30203254120605105,0.008545671973509033,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,50,2,pct,0.2851947577969476,0.3194399469143995,0.2997743861977438,0.013135368281353699,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,50,2,sd,0.28174239763387204,0.3188213714437656,0.3002818845388188,0.009459095703382247,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,100,2,pct,0.2846309637304112,0.32250908576516457,0.30282725645591907,0.014027893491391219,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,100,2,sd,0.2822496999306094,0.3235616220489254,0.3029056609897674,0.010538949298094038,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,100,2,pct,0.2842026078584773,0.3210310459512913,0.3017431868039051,0.01430964655249245,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,100,2,sd,0.2822519368119596,0.32137155608266843,0.301811746447314,0.009979678090842341,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,100,2,pct,0.28623467112597545,0.32363433667781494,0.3022408026755853,0.01584169453734674,0.32000000000000006,0.3025971943887776
3,SONNETnonpar,500,2,100,2,sd,0.28144893048025216,0.32338072392331524,0.3024148272017837,0.010697082643817872,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,250,2,pct,0.2831900748136971,0.3211596236288067,0.300567646758475,0.012915119907473238,0.32000000000000006,0.3025971943887776
3,SONNETpar,500,2,250,2,sd,0.2820244563616584,0.31985949469792885,0.3009419755297936,0.009651972851212685,0.32000000000000006,0.3025971943887776
3,SONNETWeighted,500,2,250,2,pct,0.2872121119572054,0.31621727171853026,0.3038454860807877,0.011529829499209165,0.32000000000000006,0.3025971943887776
