rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETnonpar,1000,5,100,2,sd,5.87074409511932,6.644439843896801,6.25759196950806,0.19737499129583344,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,200,2,pct,7.506284855681683,9.237922302638413,8.342660014811898,0.6826016958201073,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,200,2,sd,7.444828049230745,9.281169520304806,8.362998784767775,0.4684630650254004,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,200,2,pct,6.2698862067485255,7.099040233207937,6.668480043532595,0.3412149662584394,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,200,2,sd,6.216050962336377,7.150331929313822,6.683191445825099,0.23834136095023548,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,500,2,pct,7.724125529315458,9.2180213255082,8.386285947830334,0.5621882821820297,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,500,2,sd,7.617783618262875,9.239290196056897,8.428536907159886,0.413657238241177,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,500,2,pct,6.715840198357529,7.64706701040357,7.172691390063848,0.3250325827415752,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,500,2,sd,6.705526964746111,7.674787500170153,7.190157232458132,0.24726488421967066,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,0,2,pct,7.934787199919736,9.312782135334906,8.586681327891856,0.41163573640189455,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,0,2,sd,7.795889292744869,9.36053596290853,8.5782126278267,0.3991518932249251,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,0,2,pct,4.226964999141053,4.544785678463915,4.3796788262615385,0.10589659473354018,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,0,2,sd,4.215500017980299,4.542238707598656,4.3788693627894775,0.08335323817060707,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,100,2,pct,7.485827210118183,9.482332283211248,8.433455589616694,0.9168191451449754,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,100,2,sd,7.264067502496709,9.637381087006819,8.450724294751764,0.6054482641595725,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,100,2,pct,5.213495083144903,5.990386805181089,5.575254580011198,0.27296292295690705,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,100,2,sd,5.1723218885132924,5.98084046560811,5.576581177060701,0.2062585291036747,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,200,2,pct,7.276408328114599,9.847950338664894,8.462635194660129,0.9354298127400966,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,200,2,sd,7.183457346320546,9.857185528733913,8.52032143752723,0.6820860494129982,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,200,2,pct,5.8160861347938795,6.694030544829184,6.276651923788604,0.28308471908171473,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,200,2,sd,5.811280345530417,6.74130053750393,6.276290441517173,0.23725440857826835,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,500,2,pct,7.589892808568266,9.22373401165892,8.47029069959291,0.5011489954157806,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,10,500,2,sd,7.625099068355547,9.285401332960603,8.455250200658075,0.42355427898198866,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,500,2,pct,6.620355690118757,7.638234700807733,7.153373749428779,0.36154030224429334,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,10,500,2,sd,6.596231805481829,7.652432349631661,7.124332077556745,0.269443865418193,8.07531419127867,1.6801261261261262
1,NSBoot,1500,0,0,2,pct,7.126330554859008,8.083891100890673,7.606182572537682,0.32869222478833215,8.354803062070138,1.6777238158772516
1,NSBoot,1500,0,0,2,sd,7.120009617509285,8.108028051595337,7.614018834552311,0.2520501503801641,8.354803062070138,1.6777238158772516
1,ASEpar,1500,0,0,2,pct,7.564684414661039,8.7622669669699,8.117205838461604,0.3470041259527674,8.354803062070138,1.6777238158772516
1,ASEpar,1500,0,0,2,sd,7.508527616232496,8.768031726842809,8.138279671537653,0.3213079731426498,8.354803062070138,1.6777238158772516
1,ASEnonpar,1500,0,0,2,pct,7.252110775842382,8.137920649785968,7.704549433440947,0.3693340320364955,8.354803062070138,1.6777238158772516
1,ASEnonpar,1500,0,0,2,sd,7.225299573769031,8.164941058387276,7.695120316078154,0.2397088650684447,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,0,2,pct,7.575722020034337,8.834223304498842,8.165470551812135,0.3141980664383244,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,0,2,sd,7.579217431228912,8.762536873499414,8.170877152364163,0.30187275164349314,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,0,2,pct,6.86168293025017,7.699972036448905,7.26415048289629,0.357268006854615,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,0,2,sd,6.814408339641409,7.729073577505366,7.271740958573387,0.23333725646969028,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,150,2,pct,7.634121569565208,8.706900734554662,8.102285245144625,0.4217066956394495,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,150,2,sd,7.57722389902215,8.658175142171151,8.11769952059665,0.27575793526702697,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,150,2,pct,6.957906592043024,7.748669066117511,7.375734823820867,0.30797342816354867,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,150,2,sd,6.9183003209881475,7.821438224332026,7.369869272660087,0.23039655587238247,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,300,2,pct,7.451180713156074,8.651662872424097,8.083415298188136,0.39660812527174727,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,300,2,sd,7.528494163056613,8.684917153073776,8.106705658065195,0.2950112857019009,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,300,2,pct,6.922422123059256,7.892114071031794,7.341429651402095,0.3442084648543231,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,300,2,sd,6.896556845228105,7.876238893262119,7.386397869245112,0.2499234822072299,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,750,2,pct,7.64282026106799,8.755478466761438,8.090250138936401,0.42382431113990915,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,2,750,2,sd,7.528902978305868,8.72498813543805,8.12694555687196,0.30512937139833957,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,2,750,2,pct,7.154310566591112,7.974038067708227,7.536005132317667,0.3163114293394633,8.354803062070138,1.6777238158772516
